longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value
-122.0,37.3,27.0,2462.0,570.0,1278.0,565.0,3.6,329500
-121.9,37.3,30.0,1758.0,248.0,814.0,256.0,6.6,332500
-122.0,37.3,21.0,4193.0,1068.0,2487.0,1011.0,3.7,293000
-121.9,37.3,25.0,1455.0,370.0,734.0,331.0,3.3,262500
-122.0,37.3,25.0,5641.0,1517.0,3786.0,1410.0,3.4,267500
-122.0,37.3,20.0,4228.0,1006.0,2334.0,1007.0,4.3,227300
-121.9,37.3,22.0,2593.0,637.0,1249.0,623.0,3.8,212500
-121.9,37.3,20.0,710.0,188.0,363.0,176.0,4.1,214100
-122.0,37.3,17.0,1330.0,271.0,408.0,258.0,1.7,181300
-122.0,37.3,52.0,777.0,148.0,362.0,144.0,4.0,262500
-122.0,37.3,9.0,1503.0,381.0,715.0,349.0,4.6,234300
-122.0,37.3,30.0,3734.0,813.0,1834.0,824.0,3.5,260000
-122.0,37.3,19.0,7027.0,1847.0,3759.0,1753.0,3.2,242900
-122.0,37.3,30.0,3404.0,693.0,1794.0,633.0,4.6,283200
-122.0,37.3,33.0,2120.0,349.0,907.0,336.0,7.5,283000
-122.0,37.3,31.0,2750.0,664.0,1459.0,660.0,3.2,264900
-122.0,37.3,33.0,1940.0,327.0,877.0,314.0,5.4,280400
-122.0,37.3,25.0,4707.0,695.0,1995.0,642.0,6.6,296100
-122.0,37.3,27.0,2427.0,403.0,1301.0,438.0,5.0,277300
-122.0,37.3,26.0,1182.0,309.0,620.0,306.0,3.4,269100
-122.0,37.3,28.0,3688.0,633.0,1877.0,620.0,5.7,272600
-122.0,37.3,27.0,3526.0,589.0,1725.0,553.0,5.8,275000
-122.0,37.3,27.0,2937.0,497.0,1454.0,511.0,5.4,273500
-122.0,37.3,32.0,2930.0,481.0,1336.0,481.0,6.5,344100
-122.0,37.3,23.0,4040.0,843.0,2181.0,843.0,4.0,303400
-122.0,37.3,31.0,3340.0,735.0,1891.0,686.0,4.9,275000
-122.0,37.3,24.0,1240.0,263.0,690.0,276.0,5.0,283000
-122.0,37.3,25.0,4096.0,743.0,2027.0,741.0,5.3,300300
-122.0,37.3,29.0,2721.0,682.0,1602.0,646.0,3.3,265300
-122.0,37.3,17.0,1527.0,267.0,775.0,260.0,6.0,278000
-122.0,37.3,25.0,3075.0,564.0,1633.0,543.0,5.3,269400
-122.0,37.3,29.0,2658.0,484.0,1318.0,498.0,5.4,298900
-122.0,37.3,28.0,5018.0,1066.0,2846.0,998.0,4.0,273900
-122.0,37.3,22.0,6114.0,1211.0,2983.0,1163.0,5.3,269100
-122.0,37.3,31.0,3347.0,589.0,1566.0,597.0,5.5,286800
-122.0,37.3,19.0,2174.0,454.0,998.0,426.0,4.7,255100
-122.0,37.3,22.0,1408.0,351.0,636.0,294.0,1.9,333300
-122.0,37.2,30.0,3298.0,634.0,1532.0,602.0,5.1,332000
-122.0,37.2,37.0,3109.0,541.0,1566.0,544.0,6.0,413500
-122.0,37.2,32.0,1382.0,239.0,705.0,251.0,6.1,405400
-122.0,37.2,26.0,3032.0,605.0,1208.0,562.0,5.5,430900
-122.0,37.2,35.0,1018.0,169.0,484.0,174.0,6.2,371900
-122.0,37.2,34.0,2906.0,544.0,1282.0,522.0,5.5,268200
-121.9,37.2,36.0,1089.0,182.0,535.0,170.0,4.7,252600
-121.9,37.2,21.0,1354.0,289.0,639.0,273.0,4.5,234200
-121.9,37.2,34.0,2231.0,360.0,1035.0,365.0,4.8,243200
-121.9,37.2,32.0,1555.0,287.0,779.0,284.0,6.0,260100
-121.9,37.2,35.0,1484.0,244.0,664.0,238.0,4.7,245300
-121.9,37.2,24.0,5046.0,1001.0,2449.0,968.0,4.7,274600
-121.9,37.2,30.0,2327.0,419.0,1114.0,372.0,4.7,272000
-121.9,37.2,26.0,6777.0,1051.0,3319.0,1061.0,6.4,279400
-121.9,37.2,19.0,1741.0,294.0,632.0,279.0,5.6,290500
-121.9,37.2,26.0,2561.0,388.0,1165.0,393.0,7.4,363800
-121.9,37.2,26.0,2574.0,414.0,1096.0,428.0,6.1,335900
-121.9,37.2,27.0,1265.0,216.0,660.0,232.0,5.4,281200
-121.9,37.2,22.0,2614.0,453.0,1240.0,462.0,6.1,271800
-121.9,37.2,27.0,4866.0,668.0,1956.0,659.0,7.4,405000
-121.9,37.2,21.0,4872.0,594.0,1811.0,560.0,9.4,500001
-122.0,37.2,36.0,4423.0,632.0,1719.0,608.0,7.8,476400
-122.0,37.2,22.0,2781.0,523.0,1291.0,516.0,4.6,445900
-122.0,37.2,46.0,10088.0,1910.0,3728.0,1781.0,5.2,500001
-122.0,37.2,35.0,4709.0,723.0,1866.0,694.0,8.5,500001
-122.0,37.2,20.0,2345.0,322.0,890.0,276.0,10.0,500001
-122.0,37.2,35.0,2553.0,533.0,1117.0,498.0,4.4,436100
-122.0,37.2,33.0,3585.0,935.0,1511.0,835.0,3.1,396300
-122.0,37.2,36.0,3191.0,430.0,1234.0,440.0,9.1,500001
-122.0,37.2,19.0,1858.0,359.0,790.0,347.0,4.5,339300
-122.0,37.2,32.0,2892.0,496.0,1193.0,492.0,6.1,367800
-122.0,37.3,27.0,2331.0,461.0,1178.0,447.0,4.7,340700
-122.0,37.3,21.0,1214.0,192.0,500.0,185.0,7.6,347800
-122.0,37.3,17.0,4034.0,611.0,1158.0,560.0,8.2,442500
-122.0,37.2,19.0,755.0,93.0,267.0,99.0,15.0,500001
-122.0,37.2,25.0,1743.0,212.0,604.0,200.0,10.8,500001
-122.0,37.2,21.0,2775.0,389.0,856.0,350.0,7.9,496400
-122.0,37.2,22.0,4240.0,532.0,1480.0,514.0,11.2,500001
-122.0,37.2,35.0,3574.0,485.0,1325.0,476.0,8.5,500001
-122.0,37.3,33.0,1664.0,271.0,759.0,272.0,5.8,415800
-122.0,37.3,27.0,3340.0,451.0,1220.0,447.0,8.8,500001
-122.0,37.3,24.0,2411.0,299.0,847.0,299.0,10.3,500001
-122.0,37.3,34.0,1764.0,243.0,692.0,223.0,8.0,500001
-122.0,37.2,31.0,1574.0,193.0,551.0,191.0,10.2,500001
-122.0,37.3,29.0,2718.0,365.0,982.0,339.0,7.9,500001
-122.0,37.3,14.0,2561.0,404.0,1172.0,378.0,7.6,500001
-122.0,37.2,34.0,2892.0,413.0,903.0,365.0,7.9,500001
-122.0,37.2,24.0,1521.0,209.0,539.0,192.0,11.2,500001
-122.0,37.2,28.0,2796.0,365.0,1085.0,363.0,10.7,500001
-122.0,37.3,22.0,3118.0,438.0,1147.0,425.0,10.4,500001
-122.0,37.3,18.0,2550.0,312.0,999.0,320.0,8.8,500001
-122.0,37.3,25.0,3845.0,492.0,1461.0,475.0,10.4,500001
-122.0,37.3,31.0,3136.0,431.0,1190.0,412.0,7.5,500001
-122.0,37.3,22.0,2038.0,260.0,773.0,281.0,9.2,500001
-122.0,37.3,35.0,3133.0,541.0,1449.0,555.0,5.7,346100
-122.0,37.3,33.0,2170.0,311.0,854.0,303.0,8.4,500001
-122.0,37.3,32.0,2782.0,495.0,1092.0,455.0,5.4,335900
-122.0,37.3,32.0,4350.0,645.0,1551.0,609.0,7.8,500001
-122.0,37.3,29.0,3752.0,468.0,1320.0,471.0,9.9,500001
-122.0,37.3,25.0,3437.0,428.0,1198.0,411.0,9.3,500001
-122.0,37.3,28.0,3825.0,473.0,1415.0,480.0,10.7,500001
-122.1,37.3,16.0,1612.0,221.0,567.0,208.0,10.6,500001
-122.0,37.3,19.0,3625.0,432.0,1252.0,409.0,12.2,500001
-122.0,37.3,25.0,4460.0,553.0,1608.0,561.0,10.8,500001
-122.0,37.3,24.0,4973.0,709.0,1692.0,696.0,7.9,500001
-122.1,37.3,29.0,1945.0,269.0,826.0,275.0,8.2,498800
-122.1,37.3,30.0,3033.0,540.0,1440.0,507.0,6.2,380800
-122.0,37.3,25.0,4601.0,696.0,2003.0,666.0,8.1,455500
-122.0,37.3,25.0,4111.0,538.0,1585.0,568.0,9.2,500001
-122.1,37.3,11.0,5488.0,706.0,1947.0,641.0,10.7,500001
-122.1,37.3,13.0,2173.0,349.0,891.0,345.0,8.0,420000
-122.1,37.3,23.0,4507.0,751.0,2167.0,722.0,7.0,500001
-122.1,37.3,24.0,4401.0,698.0,1818.0,685.0,7.3,500001
-122.1,37.3,30.0,2268.0,404.0,1197.0,372.0,7.1,485300
-122.1,37.3,17.0,2560.0,396.0,959.0,400.0,7.9,368900
-122.0,37.3,20.0,4475.0,1048.0,2271.0,1021.0,4.9,396200
-122.1,37.3,13.0,2057.0,466.0,790.0,436.0,5.0,288300
-122.0,37.3,21.0,2052.0,346.0,933.0,351.0,5.3,416300
-122.0,37.3,26.0,2690.0,401.0,1264.0,429.0,7.8,474700
-122.0,37.3,17.0,3674.0,824.0,1364.0,694.0,6.3,436400
-122.0,37.3,22.0,4011.0,963.0,2206.0,879.0,4.6,351200
-122.0,37.3,27.0,2826.0,451.0,1259.0,439.0,5.8,431400
-122.0,37.3,29.0,2476.0,434.0,1217.0,416.0,6.2,393800
-122.0,37.3,24.0,3388.0,633.0,1627.0,585.0,5.2,355100
-122.0,37.3,26.0,1714.0,270.0,778.0,262.0,6.1,417000
-122.0,37.3,25.0,2366.0,417.0,1076.0,398.0,6.9,345900
-122.0,37.3,25.0,2131.0,410.0,1132.0,395.0,5.4,409100
-122.0,37.3,25.0,3807.0,600.0,1678.0,600.0,6.7,411300
-122.0,37.3,25.0,4044.0,551.0,1699.0,533.0,8.1,380600
-122.0,37.3,23.0,6846.0,1078.0,2951.0,1063.0,6.4,332000
-122.0,37.3,28.0,3811.0,585.0,1795.0,581.0,7.8,372700
-122.0,37.3,29.0,3429.0,524.0,1518.0,520.0,7.2,400700
-122.0,37.3,19.0,2885.0,859.0,1520.0,784.0,3.4,275700
-122.0,37.3,30.0,3007.0,554.0,1551.0,616.0,5.9,326300
-122.0,37.3,22.0,3583.0,758.0,1792.0,695.0,5.5,335300
-122.0,37.3,34.0,2629.0,433.0,1301.0,431.0,6.1,341400
-122.0,37.3,35.0,2355.0,384.0,1248.0,378.0,6.0,332500
-122.0,37.3,26.0,1983.0,301.0,924.0,297.0,6.7,354600
-122.0,37.3,32.0,2134.0,328.0,903.0,322.0,6.4,341900
-122.0,37.3,27.0,4336.0,754.0,2009.0,734.0,6.4,348300
-122.0,37.3,33.0,2563.0,434.0,1230.0,418.0,6.3,340100
-122.0,37.3,15.0,5132.0,1059.0,2156.0,982.0,5.7,404800
-122.0,37.3,34.0,3450.0,731.0,1915.0,689.0,4.7,244500
-122.0,37.3,26.0,1391.0,241.0,700.0,236.0,6.7,332700
-122.0,37.3,32.0,3108.0,613.0,1577.0,603.0,4.7,284000
-122.0,37.3,33.0,4211.0,918.0,2389.0,861.0,4.7,242200
-122.0,37.3,25.0,3823.0,584.0,1689.0,571.0,7.4,373600
-122.0,37.3,23.0,4221.0,671.0,1782.0,641.0,7.5,412300
-122.0,37.3,16.0,1755.0,410.0,674.0,410.0,5.2,231200
-122.0,37.3,30.0,1036.0,151.0,467.0,156.0,6.4,360600
-122.0,37.3,30.0,4033.0,794.0,1788.0,807.0,5.7,338700
-122.0,37.4,26.0,2785.0,418.0,1221.0,422.0,8.1,365700
-122.0,37.4,22.0,3219.0,756.0,1479.0,667.0,4.1,354400
-122.0,37.3,26.0,1992.0,328.0,980.0,342.0,6.2,350000
-122.0,37.3,28.0,2488.0,396.0,1190.0,410.0,5.8,344700
-122.0,37.3,25.0,5404.0,906.0,2338.0,883.0,6.1,451800
-122.0,37.4,25.0,3095.0,514.0,1251.0,507.0,5.5,352100
-122.0,37.4,33.0,2517.0,496.0,1158.0,443.0,5.1,289500
-122.0,37.4,20.0,4304.0,851.0,2059.0,835.0,5.2,333000
-122.0,37.3,27.0,1716.0,290.0,817.0,301.0,5.9,343100
-122.0,37.3,31.0,3344.0,620.0,1604.0,572.0,5.2,351500
-122.0,37.3,31.0,3080.0,526.0,1493.0,582.0,6.3,344200
-122.0,37.4,34.0,2494.0,375.0,1399.0,382.0,7.4,388100
-122.0,37.3,34.0,2515.0,401.0,1079.0,399.0,7.8,423900
-122.0,37.3,31.0,1443.0,215.0,627.0,222.0,6.6,416500
-122.1,37.3,20.0,3435.0,593.0,1293.0,553.0,6.8,451400
-122.0,37.4,28.0,3250.0,485.0,1328.0,473.0,7.5,431600
-122.0,37.3,28.0,3081.0,460.0,1260.0,461.0,7.5,432600
-122.0,37.4,16.0,1156.0,198.0,455.0,216.0,7.3,292900
-122.0,37.4,28.0,1582.0,264.0,696.0,270.0,5.7,370100
-122.0,37.3,25.0,1994.0,287.0,704.0,283.0,7.8,447300
-122.0,37.3,17.0,1165.0,278.0,598.0,287.0,4.0,342400
-122.0,37.3,23.0,2590.0,725.0,1795.0,680.0,3.2,225000
-122.0,37.3,19.0,3694.0,1036.0,2496.0,986.0,3.7,271500
-122.0,37.4,35.0,1365.0,256.0,662.0,262.0,5.7,291400
-122.0,37.4,34.0,2400.0,419.0,1017.0,384.0,4.1,316900
-122.0,37.4,27.0,2621.0,513.0,1063.0,523.0,4.0,409700
-122.1,37.4,31.0,1795.0,281.0,872.0,282.0,8.1,381800
-122.1,37.4,35.0,2693.0,493.0,1343.0,455.0,6.1,327500
-122.1,37.4,32.0,2510.0,578.0,1160.0,581.0,4.9,322700
-122.0,37.4,23.0,5135.0,911.0,2351.0,863.0,5.2,430100
-122.0,37.4,28.0,2490.0,345.0,948.0,361.0,6.5,411900
-122.0,37.4,20.0,2016.0,313.0,767.0,310.0,6.8,383000
-122.0,37.4,29.0,1733.0,255.0,679.0,278.0,7.5,406800
-122.0,37.4,26.0,3298.0,460.0,1241.0,472.0,6.9,403000
-122.0,37.4,27.0,3885.0,661.0,1537.0,606.0,6.6,344700
-122.0,37.4,16.0,2697.0,803.0,1369.0,723.0,4.5,367400
-122.0,37.4,17.0,2975.0,608.0,1465.0,577.0,5.9,362200
-122.0,37.4,18.0,1221.0,255.0,507.0,271.0,5.4,228400
-122.0,37.4,19.0,3811.0,1227.0,1930.0,1153.0,3.5,311400
-122.0,37.4,16.0,3402.0,1193.0,1479.0,1043.0,3.6,500001
-122.0,37.4,21.0,2471.0,677.0,1486.0,689.0,3.9,243800
-122.0,37.4,25.0,2074.0,387.0,1273.0,383.0,4.8,378000
-122.0,37.4,16.0,1105.0,354.0,499.0,324.0,4.2,253600
-122.0,37.4,24.0,1709.0,437.0,892.0,408.0,5.0,335200
-122.0,37.4,25.0,2796.0,429.0,1267.0,426.0,6.6,349000
-122.0,37.4,21.0,2483.0,396.0,1194.0,424.0,7.1,346300
-122.0,37.4,16.0,3716.0,916.0,1551.0,759.0,4.5,323600
-122.0,37.4,19.0,2237.0,433.0,1158.0,426.0,6.8,368300
-122.0,37.4,17.0,2070.0,691.0,797.0,275.0,8.6,411200
-122.0,37.4,25.0,3534.0,949.0,1880.0,849.0,3.4,337000
-122.0,37.4,17.0,6012.0,1737.0,3539.0,1625.0,3.8,239400
-122.0,37.4,9.0,2966.0,770.0,1430.0,740.0,3.0,256000
-122.0,37.4,41.0,2123.0,425.0,1032.0,435.0,4.7,284800
-122.0,37.4,30.0,1269.0,290.0,556.0,266.0,3.8,325000
-122.0,37.4,42.0,1125.0,273.0,616.0,258.0,3.7,252800
-122.0,37.4,33.0,2757.0,489.0,1201.0,481.0,5.0,311600
-122.0,37.4,38.0,2850.0,550.0,1518.0,514.0,4.2,273600
-122.0,37.4,21.0,2667.0,798.0,1433.0,727.0,3.9,252400
-122.0,37.4,43.0,1261.0,317.0,836.0,333.0,4.1,224600
-122.0,37.4,32.0,726.0,204.0,538.0,203.0,4.5,230400
-122.0,37.4,8.0,5686.0,1489.0,3250.0,1329.0,4.3,327700
-122.0,37.4,11.0,2559.0,694.0,1309.0,668.0,4.2,167300
-122.0,37.4,25.0,2213.0,360.0,1066.0,390.0,7.2,360900
-122.0,37.4,16.0,1434.0,372.0,804.0,361.0,3.7,178100
-122.0,37.4,22.0,3280.0,933.0,1842.0,795.0,4.4,232700
-122.0,37.4,32.0,1889.0,487.0,1321.0,508.0,3.3,254400
-122.0,37.4,26.0,2500.0,962.0,2374.0,879.0,3.6,222200
-122.0,37.4,36.0,1976.0,361.0,1348.0,371.0,5.6,252600
-122.0,37.4,36.0,1236.0,229.0,880.0,247.0,5.8,239400
-122.0,37.4,34.0,2600.0,650.0,1994.0,650.0,4.0,250200
-122.0,37.4,35.0,2348.0,531.0,1475.0,498.0,4.4,261000
-122.0,37.4,16.0,3015.0,829.0,1769.0,807.0,4.0,249500
-122.0,37.4,35.0,2297.0,497.0,1428.0,497.0,4.7,239700
-122.0,37.4,5.0,8745.0,2211.0,3959.0,2019.0,4.8,280100
-122.0,37.4,23.0,3200.0,907.0,2029.0,866.0,3.6,450000
-122.0,37.4,24.0,2424.0,501.0,1367.0,507.0,4.1,364200
-122.0,37.4,29.0,1875.0,340.0,816.0,350.0,5.4,336500
-122.1,37.4,20.0,4293.0,1272.0,2389.0,1210.0,4.3,270800
-122.0,37.4,27.0,2687.0,768.0,1362.0,725.0,3.4,324200
-122.0,37.4,25.0,347.0,82.0,148.0,77.0,4.5,350000
-122.1,37.4,21.0,12855.0,3226.0,7273.0,3052.0,4.3,267400
-122.1,37.4,26.0,18.0,4.0,8.0,4.0,3.8,375000
-122.1,37.4,22.0,1236.0,290.0,413.0,274.0,3.7,40000
-122.1,37.4,20.0,3401.0,768.0,1497.0,747.0,4.2,500001
-122.1,37.4,21.0,1798.0,399.0,837.0,410.0,5.7,470000
-122.1,37.4,18.0,3058.0,661.0,1377.0,675.0,6.1,500001
-122.1,37.4,20.0,2976.0,766.0,1227.0,634.0,4.9,262500
-122.1,37.4,19.0,1465.0,342.0,646.0,345.0,4.7,289300
-122.1,37.4,23.0,806.0,158.0,373.0,156.0,5.9,284600
-122.1,37.4,16.0,3352.0,813.0,1440.0,729.0,3.7,262500
-122.1,37.4,26.0,1184.0,225.0,815.0,218.0,5.8,322300
-122.1,37.4,15.0,2940.0,910.0,943.0,711.0,4.4,192200
-122.1,37.4,19.0,3565.0,858.0,1639.0,744.0,4.2,277000
-122.1,37.4,25.0,1750.0,341.0,999.0,319.0,5.8,308700
-122.1,37.4,20.0,1896.0,456.0,1069.0,436.0,4.7,288900
-122.1,37.4,36.0,1575.0,379.0,1036.0,382.0,5.1,264700
-122.1,37.4,33.0,6277.0,1274.0,3025.0,1211.0,5.5,343300
-122.1,37.4,8.0,1480.0,414.0,856.0,445.0,2.8,284100
-122.1,37.4,14.0,753.0,193.0,421.0,153.0,4.2,266700
-122.1,37.4,18.0,1476.0,473.0,838.0,415.0,3.6,274000
-122.1,37.4,22.0,1489.0,436.0,662.0,470.0,3.5,197200
-122.1,37.4,17.0,748.0,184.0,412.0,180.0,3.4,290600
-122.1,37.4,23.0,4874.0,1251.0,2699.0,1163.0,3.8,229800
-122.1,37.4,27.0,5110.0,1599.0,2764.0,1482.0,3.4,351900
-122.1,37.4,26.0,3218.0,1021.0,2087.0,964.0,3.3,182700
-122.1,37.4,27.0,3410.0,1156.0,2314.0,1086.0,3.5,165600
-122.1,37.4,23.0,1755.0,508.0,1374.0,506.0,4.3,293500
-122.1,37.4,19.0,1085.0,288.0,1009.0,305.0,3.9,276000
-122.1,37.4,16.0,1994.0,489.0,1173.0,472.0,4.2,266400
-122.1,37.4,15.0,255.0,63.0,138.0,74.0,4.7,175000
-122.1,37.4,23.0,514.0,210.0,367.0,206.0,3.2,181300
-122.1,37.4,52.0,766.0,203.0,448.0,196.0,2.5,316700
-122.1,37.4,43.0,2065.0,535.0,1029.0,500.0,3.7,327700
-122.1,37.4,30.0,1722.0,490.0,1057.0,517.0,3.7,261300
-122.1,37.4,24.0,3983.0,1126.0,2645.0,1072.0,3.7,275000
-122.1,37.4,44.0,1498.0,430.0,848.0,400.0,2.8,307100
-122.1,37.4,46.0,1115.0,248.0,543.0,248.0,3.2,334300
-122.1,37.4,4.0,2292.0,364.0,1050.0,584.0,4.8,340000
-122.1,37.4,30.0,1695.0,480.0,932.0,447.0,3.5,352500
-122.1,37.4,37.0,1169.0,239.0,589.0,249.0,5.0,330300
-122.1,37.4,26.0,1272.0,306.0,562.0,284.0,4.6,280200
-122.1,37.4,39.0,2210.0,483.0,1023.0,450.0,4.6,342400
-122.1,37.4,31.0,1117.0,304.0,591.0,302.0,3.6,353100
-122.1,37.4,36.0,1860.0,367.0,794.0,366.0,5.1,354500
-122.1,37.4,34.0,1508.0,483.0,774.0,443.0,2.7,365600
-122.1,37.4,36.0,1035.0,196.0,475.0,205.0,5.5,359000
-122.1,37.4,34.0,1959.0,342.0,849.0,357.0,6.3,414700
-122.1,37.4,36.0,2587.0,416.0,1055.0,410.0,6.2,407200
-122.1,37.4,33.0,2771.0,659.0,1496.0,581.0,3.4,353600
-122.1,37.4,36.0,857.0,156.0,448.0,168.0,5.0,366700
-122.1,37.4,36.0,1199.0,198.0,485.0,199.0,5.1,373400
-122.1,37.4,36.0,782.0,130.0,348.0,128.0,6.8,383900
-122.1,37.4,29.0,1229.0,158.0,707.0,194.0,7.1,465000
-122.1,37.4,27.0,1269.0,186.0,464.0,182.0,6.8,500001
-122.1,37.4,34.0,2165.0,355.0,776.0,339.0,5.3,442100
-122.1,37.4,25.0,830.0,228.0,368.0,174.0,3.4,342900
-122.1,37.4,22.0,3770.0,727.0,1657.0,762.0,4.8,457500
-122.1,37.4,30.0,2937.0,407.0,1097.0,407.0,8.0,473500
-122.1,37.4,21.0,3244.0,426.0,1158.0,415.0,7.5,500001
-122.1,37.4,34.0,1747.0,250.0,662.0,257.0,6.8,500001
-122.1,37.4,28.0,4612.0,608.0,1686.0,567.0,10.0,500001
-122.1,37.4,31.0,2717.0,376.0,1001.0,381.0,9.3,500001
-122.1,37.4,37.0,1550.0,238.0,805.0,250.0,5.0,500001
-122.1,37.4,37.0,2269.0,325.0,930.0,321.0,7.5,500001
-122.1,37.4,28.0,2181.0,284.0,728.0,238.0,8.2,500001
-122.1,37.4,30.0,2040.0,294.0,787.0,278.0,8.8,500001
-122.1,37.3,33.0,1208.0,198.0,495.0,216.0,5.5,500001
-122.1,37.3,35.0,1172.0,184.0,512.0,175.0,7.4,500001
-122.1,37.4,35.0,1447.0,205.0,619.0,206.0,9.8,500001
-122.1,37.4,35.0,1579.0,210.0,570.0,196.0,8.6,500001
-122.1,37.4,35.0,1347.0,207.0,548.0,189.0,7.7,500001
-122.1,37.3,30.0,1851.0,238.0,631.0,236.0,10.1,500001
-122.1,37.3,23.0,2597.0,335.0,922.0,338.0,10.5,500001
-122.1,37.3,28.0,1643.0,216.0,594.0,205.0,12.4,500001
-122.1,37.4,33.0,2398.0,317.0,832.0,314.0,10.4,500001
-122.1,37.4,37.0,4167.0,612.0,1577.0,597.0,7.6,500001
-122.1,37.4,37.0,2511.0,354.0,945.0,348.0,8.4,500001
-122.1,37.4,40.0,2224.0,354.0,929.0,345.0,8.1,500001
-122.1,37.4,22.0,1477.0,195.0,520.0,187.0,10.3,500001
-122.1,37.4,36.0,3598.0,500.0,1296.0,533.0,7.8,500001
-122.1,37.4,22.0,3638.0,719.0,1329.0,650.0,5.1,500001
-122.1,37.4,49.0,1068.0,190.0,410.0,171.0,7.2,500001
-122.1,37.4,18.0,1617.0,231.0,555.0,222.0,8.9,500001
-122.1,37.4,31.0,2836.0,490.0,1138.0,481.0,5.0,500001
-122.1,37.4,36.0,1660.0,261.0,655.0,249.0,6.4,500001
-122.1,37.4,35.0,2471.0,349.0,881.0,342.0,7.6,500001
-122.1,37.4,31.0,2356.0,405.0,921.0,358.0,7.0,500001
-122.1,37.4,34.0,3561.0,497.0,1336.0,501.0,8.9,500001
-122.1,37.4,34.0,1443.0,218.0,504.0,200.0,8.5,500001
-122.1,37.4,32.0,3514.0,473.0,1583.0,480.0,10.4,500001
-122.1,37.4,29.0,6027.0,1195.0,2687.0,1171.0,5.1,461200
-122.1,37.4,36.0,4787.0,900.0,2039.0,890.0,5.4,440900
-122.1,37.4,35.0,2419.0,426.0,949.0,433.0,6.5,437100
-122.1,37.4,46.0,206.0,44.0,134.0,51.0,4.2,265000
-122.1,37.4,36.0,3982.0,1045.0,2251.0,995.0,3.5,314100
-122.1,37.4,33.0,2892.0,617.0,1250.0,581.0,5.4,360900
-122.1,37.4,35.0,3584.0,535.0,1405.0,538.0,7.3,451300
-122.1,37.4,35.0,3905.0,565.0,1562.0,553.0,7.3,463700
-122.1,37.4,32.0,3058.0,595.0,1267.0,540.0,6.5,417800
-122.1,37.4,35.0,2712.0,428.0,1084.0,425.0,7.1,443800
-122.1,37.4,33.0,1641.0,284.0,659.0,282.0,6.1,432900
-122.1,37.4,35.0,2445.0,533.0,1187.0,519.0,5.3,362100
-122.1,37.4,36.0,2607.0,551.0,1165.0,523.0,5.2,373100
-122.1,37.4,40.0,3454.0,648.0,1498.0,647.0,5.2,438400
-122.1,37.4,32.0,4398.0,878.0,1799.0,792.0,4.7,431900
-122.1,37.4,36.0,3212.0,553.0,1455.0,574.0,6.5,425500
-122.1,37.4,33.0,2974.0,623.0,1435.0,588.0,5.5,406300
-122.1,37.4,42.0,2390.0,462.0,1146.0,468.0,6.3,397400
-122.1,37.4,33.0,1509.0,303.0,748.0,268.0,4.9,373400
-122.1,37.4,35.0,2016.0,349.0,1023.0,376.0,5.6,376600
-122.1,37.4,33.0,3262.0,668.0,1411.0,626.0,5.3,398100
-122.1,37.4,37.0,2295.0,332.0,933.0,332.0,6.7,500001
-122.1,37.4,37.0,1287.0,197.0,510.0,206.0,7.9,500001
-122.1,37.4,41.0,3233.0,540.0,1251.0,506.0,6.6,500001
-122.1,37.4,43.0,3004.0,440.0,1088.0,427.0,9.2,500001
-122.1,37.4,38.0,2835.0,447.0,1148.0,446.0,5.9,446600
-122.2,37.5,39.0,906.0,109.0,353.0,112.0,10.4,500001
-122.2,37.4,52.0,1135.0,219.0,441.0,200.0,7.5,492000
-122.2,37.5,52.0,1803.0,257.0,683.0,259.0,11.0,500001
-122.1,37.4,52.0,3841.0,537.0,1391.0,540.0,7.9,500001
-122.2,37.4,52.0,2117.0,353.0,734.0,328.0,6.8,500001
-122.1,37.4,48.0,2074.0,297.0,700.0,279.0,8.7,500001
-122.2,37.4,52.0,568.0,91.0,219.0,75.0,6.2,500001
-122.2,37.4,47.0,4234.0,450.5,1808.0,1093.0,4.2,425000
-122.2,37.4,19.0,2207.0,810.0,1304.0,775.0,2.1,402500
-122.2,37.4,37.0,2926.0,874.0,1363.0,815.0,4.6,356000
-122.2,37.4,34.0,2199.0,529.0,1193.0,532.0,4.3,405900
-122.2,37.4,52.0,2063.0,320.0,774.0,309.0,7.3,500001
-122.2,37.4,52.0,1400.0,217.0,522.0,227.0,5.0,500001
-122.2,37.4,52.0,1945.0,293.0,708.0,275.0,6.2,500001
-122.1,37.4,52.0,3117.0,468.0,1114.0,421.0,6.7,500001
-122.1,37.4,52.0,1944.0,308.0,696.0,293.0,8.3,500001
-122.1,37.4,52.0,1327.0,190.0,467.0,189.0,12.6,500001
-122.1,37.4,52.0,1383.0,227.0,551.0,249.0,6.6,500001
-122.2,37.4,47.0,2600.0,490.0,1149.0,465.0,5.0,476300
-122.2,37.4,44.0,3558.0,839.0,1779.0,832.0,3.9,404800
-122.1,37.4,18.0,2060.0,563.0,1144.0,600.0,4.1,378600
-122.2,37.4,20.0,11709.0,586.5,7604.0,3589.0,1.9,375000
-122.2,37.4,34.0,4448.0,610.0,2571.0,581.0,11.0,500001
-122.2,37.4,15.0,2577.0,360.0,979.0,364.0,10.5,500001
-122.2,37.4,24.0,3924.0,1142.0,7174.0,950.0,4.1,387500
-122.2,37.4,29.0,473.0,103.0,359.0,87.0,7.0,475000
